CodeAdmin;DRE;IEPP;NOM_ETABLISSEMENT;Village;Latitude;Longitude;Altitude;Géoréférencé
10101P264L;DRE GOLFE LOME;IEPP AGOENYIVE EST;CS LA VISION;TOGBLEKOPE;6,25580833333333;1,22048833333333;-1,37935651860001;1
10101P218C;DRE GOLFE LOME;IEPP AGOENYIVE EST;ECOLE PRIVEE ISLAMIQUE ACHIFA;AGOENYIVE=ATSANVE;6,222855;1,24144666666667;-0,998452615498668;1
10101P038C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPC AGOE-NYIVE G/A;AGOENYIVE=ATSANVE;6,22623666666667;1,21141;8,231539621664;1
10101P039C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPC AGOE-NYIVE G/B;AGOENYIVE=APEGNIGBI;6,22623666666667;1,21141;8,231539621664;1
10101P040C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPC CACAVELLI DE LA SALLE;AGOENYIVE=TOTSIKLEVEGBLE;6,25458333333333;1,20532833333333;-6,98877771;1
10101P041C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPC KELEGOUGAN G/A;AMOUTIVE=KELEGOUGAN;6,24632666666667;1,20132833333333;26,622089717024;1
10101P229C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPE ADVENTISTE DE KEGUE;AMOUTIVE=KELEGOUGAN;6,23208833333333;1,21416333333333;10,2757179972213;1
10101P043C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPE AGOE-NYIVE;AGOENYIVE=NYAVIMEAVEYIME;6,22146333333333;1,208615;19,494011052464;1
10101P044C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPE ALINKA;ALINKA;6,28559166666667;1,188215;-4,1921965494;1
10101P045C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPE B. B. DE KELEGOUGAN;AMOUTIVE=KELEGOUGAN;6,217217;1,233354;35.213745;1
10101P254C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPE BAPTISTE LA CONSOLATION;AMOUTIVE=KELEGOUGAN;6,220415;1,232345;11,758853411736;1
10101P047C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPE BETHEL DE LEGBASSITO G/A;LEGBASSITO;6,26964;1,150827;62.611084;1
10101P048C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPE BETHEL DE LEGBASSITO G/B;LEGBASSITO;6,26958833333333;1,15108333333333;24,339564126;1
10101P046C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPE ECOLE BAPTISTE ROI SALOMON;AFLAO-GAKLI=ADIDOADIN;6,19875166666667;1,20372833333333;-0,458073289576003;1
10101P049C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPE EL ROHI;AGOENYIVE=KPATEFI;6,2178;1,19386333333333;3,42771774314667;1
10101P051C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPE LE SEMEUR;AGOENYIVE=KLEVE;6,21658;1,19819166666667;21,1332973731733;1
10101P050C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPE MASSOUHOIN;AMOUTIVE=KELEGOUGAN;6,19677166666667;1,21168833333333;6,65257433528799;1
10101P230C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPI ACHABAKATOU;TOGBLEKOPE;6,29208666666667;1,18783833333333;-5,67093738458666;1
10101P052C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPI ALFOURKANE;TOGBLEKOPE;6,24682666666667;1,20470333333333;-0,164165790975996;1
10101P053C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPI CERSCO;TOGBLEKOPE;6,21943;1,21629666666667;16,4046478225813;1
10101P054C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPI CSI ZONGO;TOGBLEKOPE;6,23247666666667;1,218195;-0,90947914497599;1
10101P246C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPI DAR - NUR;TOGBLEKOPE;6,27653333333333;1,14974166666667;26,360668432;1
10101P055C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPI DAROU NAIM;TOGBLEKOPE;6,23970833333333;1,192425;10,754286887;1
10101P056C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPI DAROU SALAM;DIKAME;6,25653166666667;1,22420833333333;-3,57554795366667;1
10101P245C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPI DAROUL DJAMIL;AGOENYIVE=SOGBOSSITOAZIALEKOPE;6,270905;1,17657833333333;-10,9456043570533;1
10101P059C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPI EL NOURYA;TOGBLEKOPE;6,21046;1,24033166666667;-8,87984410541867;1
10101P060C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPI FRANCO-ARABE DOHA;AGOENYIVE=DEMAKPOE;6,21950333333333;1,24653833333333;-9,80432670767466;1
10101P061C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPI IBN MASHOUD;AGOENYIVE=LOGOPEATSANVE;6,25738;1,20214333333333;-14,5804414078933;1
10101P065C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPI LA DEVOTION I;AKOIN;6,25197833333333;1,196725;0,199568100600001;1
10101P219C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPI LA DEVOTION II;TOGBLEKOPE;6,27235333333333;1,173465;-9,84223109936;1
10101P274L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPI LES SOUVENIRS DES FEMMES;TOGBLEKOPE;6,248205;1,21132666666667;6,248205;1
10101P062C;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPI MADRASATOU ALHOUDA;TOGBLEKOPE;6,210635;1,20619833333333;10,8210602441947;1
10101P267L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL  FRANCO-DAROUL YAQUINE;TOGBLEKOPE;6,25580833333333;1,22048833333333;-1,37935651860001;1
10101P063L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL A '' CHEVAL '';TOGBLEKOPE;6,25653166666667;1,22420833333333;-3,57554795366667;1
10101P271L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL AL HESSAT ARADI;TOGBLEKOPE;6,25076666666667;1,22910166666667;-5,69400437253333;1
10101P200L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL AL HILAL;AMOUTIVE=KELEGOUGAN;6,221861;1,243057;15.026245;1
10101P065L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL ALAN FRANK(LES EPINETTES);AGOENYIVE=NYIVEME+APELEBUIME;6,21046;1,24033166666667;-8,87984410541867;1
10101P066L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL ALBERT EINSTEIN;AGOENYIVE=KITIDJAN;6,21950333333333;1,24653833333333;-9,80432670767466;1
10101P072L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL AMITIE DE DIEU;AGOENYIVE=NYAVIMEAVEYIME;6,21897833333333;1,22706833333333;7,23410133031733;1
10102P196L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL ANNIE;AHONKPOE;6,222855;1,24144666666667;-0,998452615498668;1
10101P069L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL ASSEBOU;AHONKPOE;6,210635;1,20619833333333;10,8210602441947;1
10101P251L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL ASTUCE 3;AGOENYIVE=DJIGBLE;6,248205;1,21132666666667;6,248205;1
10101P070L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL AWIYA;AGOENYIVE=KLEVE;6,20321333333333;1,19666833333333;9,14854328398934;1
10101P265L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL BABY NOULA;AHONKPOE;6,270905;1,17657833333333;-10,9456043570533;1
10101P261L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL BEAU SOLEIL;AHONKPOE;6,220415;1,232345;11,758853411736;1
10101P273L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL BELLE ETOILE;AGOENYIVE=GNAMASSIGAN+ZOGBEGAN;6,26453;1,176865;-6,06619592744;1
10101P071L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL BETHESDA;AGOENYIVE=KELEGOUGANDIGBLE;6,20875;1,23202;0;1
10101P074L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL BLAISE PASCAL;AMOUTIVE=KELEGOUGAN;6,2149;1,23765;0;1
10101P075L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL BON BERGER;ALINKA;6,278486;1,193428;21.755371;1
10101P076L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL BOX BERG;AGOENYIVE=ADJOUGBA;6,227947;1,220487;30.887939;1
10101P272L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL CARREFOUR DES LEADERS;AGOENYIVE=DEMAKPOE;6,24566;1,19923;13,411414296896;1
10101P077L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL CASA DEI BAMBINI;AGOENYIVE=HOUMBI;6,22173;1,21567;11,516868621152;1
10101P078L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL CLAUDESTINO;AMOUTIVE=KELEGOUGAN;6,19948666666667;1,20581333333333;9,85233701299201;1
10101P079L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL COLOMBO;AGOENYIVE=DEMAKPOE;6,26145;1,2151;0;1
10101P210L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL DIANA;AGOENYIVE=NYIVEME+APELEBUIME;6,243024;1,227907;18.631104;1
10101P080L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL DJADJA-AVONYO;AGOENYIVE=NYIVEME+APELEBUIME;6,21888333333333;1,195155;26,03806230888;1
10101P081L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL DOCTORAMA;TOGBLECENTRE;6,26848166666667;1,22644166666667;-13,6330945735333;1
10101P270L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL DON DE DIEU REMA;AGOENYIVE=ADJOUGBA;6,22608166666667;1,22321333333333;-2,733532480256;1
10101P082L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL DORKENOO G/A;TOGBLEKOPE;6,26748166666667;1,22823;-8,73585916423999;1
10101P083L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL DORKENOO G/B;AKOIN;6,26059333333333;1,22732833333333;6,93972825776;1
10101P236L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL ECHO DU SAVOIR;AGOENYIVE=HOUMBI;6,273875;1,19905166666667;-7,62619214566666;1
10101P238L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL ECOLE INTERNATIONALE MARIAM;AGOENYIVE=DEMAKPOE;6,22608166666667;1,22321333333333;-2,733532480256;1
10101P204L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL EFFATA;AMOUTIVE=KELEGOUGAN;6,21046;1,24033166666667;-8,87984410541867;1
10101P087L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL ESPERANCE;AGOENYIVE=ADJOUGBA;6,22243;1,23083166666667;1,06686745811734;1
10101P088L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL ETOILE BLEUE;AGOENYIVE=DEMAKPOE;6,27336666666667;1,15739;22,6540976624;1
10101P089L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL EVOLUTION;AGOENYIVE=ADJOUGBA;6,23012833333333;1,203385;14,230673055224;1
10101P244L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL FANCO-ARABE DAROUL  HIKMAH 3;AKOIN;6,25580833333333;1,22048833333333;-1,37935651860001;1
10101P253L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL FRANCO- ARABE CHEFAWA;TOGBLEKOPE;6,29208666666667;1,18783833333333;-5,67093738458666;1
10101P194L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL GALILEE;AMOUTIVE=KELEGOUGAN;6,21950333333333;1,24653833333333;-9,80432670767466;1
10101P092L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL GENERATION D'OBAMA;AGOENYIVE=SOGBOSSITOAZIALEKOPE;6,26829833333333;1,21994;18,86361457008;1
10101P257L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL GENERATION MANDELA;AHONKPOE;6,22736833333333;1,21459333333333;6,84814608248533;1
10101P093L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL GLOIRE DE DIEU;AGOENYIVE=DEMAKPOE;6,222855;1,24144666666667;-0,998452615498668;1
10101P094L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL GLORIA DEI;AGOENYIVE=KITIDJAN;6,27235333333333;1,173465;-9,84223109936;1
10101P096L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL HERMANN;TOGBLEKOPE;6,29208666666667;1,18783833333333;-5,67093738458666;1
10101P097L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL IDEALE;TOGBLEKOPE;6,220415;1,232345;11,758853411736;1
10101P098L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL IP PAIX;AGOENYIVE=NYIVEME+APELEBUIME;6,22736833333333;1,21459333333333;6,84814608248533;1
10101P099L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL IS ADMIRABLE;AGOENYIVE=ATSANVE;6,23404333333333;1,206735;7,864706854032;1
10101P100L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL ITIYANE;AGOENYIVE=KLEVE;6,273875;1,19905166666667;-7,62619214566666;1
10101P103L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL J. J. ROUSSEAU (CAMP);AGOENYIVE=APEGNIGBI;6,23296333333333;1,22031333333333;8,80004818626133;1
10101P104L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL J. J. ROUSSEAU (LA RELEVE) G/A;AGOENYIVE=ATSANVE;6,24417333333333;1,18786166666667;20,0665327722027;1
10101P262L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL J. J. ROUSSEAU (LA RELEVE) G/B;TOGBLEKOPE;6,24417333333333;1,18786166666667;20,0665327722027;1
10101P101L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL JABOK II;AGOENYIVE=SOGBOSSITOAZIALEKOPE;6,25580833333333;1,22048833333333;-1,37935651860001;1
10101P105L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL JEHOVAH SHALOM;AGOENYIVE=DEMAKPOE;6,233244;1,20431;40.500977;1
10101P106L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL KAMOS;AGOENYIVE=ADJOUGBA;6,22563;1,22515;0;1
10101P107L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL KRI - KRI;FIDOKPUI;6,270905;1,17657833333333;-10,9456043570533;1
10101P112L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA COLOMBE DE DIEU;AGOENYIVE=ATSANVE;6,23970833333333;1,192425;10,754286887;1
10101P113L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA CONFIDENCE II;AGOENYIVE=KITIDJAN;6,23761666666667;1,22941833333333;-16,24290660936;1
10101P116L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA CONSOLATION DIVINE;AGOENYIVE=ADJOUGBA;6,2279;1,22294333333333;-0,823119093653329;1
10101P115L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA CONSTELLATION;AGOENYIVE=TOTSINYIVEME;1,20788;6,21885;19,17591889536;1
10101P117L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA CRECHE D'OR;AGOENYIVE=DEMAKPOE;6,218375;1,21589666666667;9,09698197373332;1
10101P114L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA CROYANCE;AGOENYIVE=GNAMASSIGAN+ZOGBEGAN;6,256081;1,178473;45.788208;1
10101P118L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA FABIENNE -II;AGOENYIVE=KLEVE;6,228279;1,205406;46.749512;1
10101P119L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA FOI;AMOUTIVE=KELEGOUGAN;6,21897833333333;1,22706833333333;7,23410133031733;1
10101P120L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA FONDATION;AGOENYIVE=ADJOUGBA;6,21903833333333;1,22453333333333;20,0268891224533;1
10101P121L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA GRACE;AKOIN;6,26830333333333;1,19897833333333;-13,44491749288;1
10101P260L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA LUMIERE DU MONDE;AHONKPOE;6,23404333333333;1,206735;7,864706854032;1
10101P196L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA PATIENCE;AMOUTIVE=KELEGOUGAN;6,210635;1,20619833333333;10,8210602441947;1
10101P123L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA PLENITUDE;TOGBLEKOPE;6,27653333333333;1,14974166666667;26,360668432;1
10101P124L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA PREVOYANCE;AGOENYIVE=KLEVE;6,22608166666667;1,22321333333333;-2,733532480256;1
10101P125L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA PROMOTION;AMOUTIVE;6,21204333333334;1,23825;4,7239926584;1
10101P126L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA PROVIDENCE;AGOENYIVE=ATSANVE;6,25653166666667;1,22420833333333;-3,57554795366667;1
10101P127L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA REFERENCE;AGOENYIVE=DEMAKPOE;6,25076666666667;1,22910166666667;-5,69400437253333;1
10101P128L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA ROCADE;AGOENYIVE=TOTSINYIVEME;6,27803666666667;1,16396166666667;4,67182103858667;1
10101P131L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA SAINTETE;AGOENYIVE=DEMAKPOE;6,24566;1,19923;13,411414296896;1
10101P132L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA SORBONNE;FIDOKPUI;6,26453;1,176865;-6,06619592744;1
10101P134L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA SOURCE;AGOENYIVE=KLEVE;6,2245;1,19935;0;1
10101P135L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA THEORIE MODERNE;AGOENYIVE=NYAVIMEAVEYIME;6,21178166666667;1,23960833333333;6,12634692932;1
10101P201L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA VOIE ROYALE;AMOUTIVE=KELEGOUGAN;6,21753;1,24198;0;1
10101P138L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA VOLIERE;AGOENYIVE=HOUMBI;6,21943;1,21629666666667;16,4046478225813;1
10101P237L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA VOLONTE DE DIEU;AGOENYIVE=HOUMBI;6,24417333333333;1,18786166666667;20,0665327722027;1
10101P139L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LA VOLONTE DE DIEU ANNEXE;ALINKANYIVEMEGBLE;6,23247666666667;1,218195;-0,90947914497599;1
10101P091L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL L'ABNEGATION;AGOENYIVE=KELEGOUGANDIGBLE;6,21897833333333;1,22706833333333;7,23410133031733;1
10101P130L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LAROUSSE;AGOENYIVE=ADJOUGBA;6,2324;1,21772;0;1
10101P129L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LAROUSSE I;AGOENYIVE=ATSANVE;6,21046;1,24033166666667;-8,87984410541867;1
10101P209P;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE BEAU TEMPS;AGOENYIVE=NYIVEME+APELEBUIME;6,23761666666667;1,22941833333333;-16,24290660936;1
10101P140L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE BENIT;AGOENYIVE=GNAMASSIGAN+ZOGBEGAN;6,262257;1,181419;28.484619;1
10101P235L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE BON PASTEUR;AGOENYIVE=TOGOME;6,22736833333333;1,21459333333333;6,84814608248533;1
10101P216P;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE BON SAMARITAIN;TOGBLEKOPE;6,26830333333333;1,19897833333333;-13,44491749288;1
10101P141L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE CARREFOUR DU SAVOIR;AGOENYIVE=KLEVE;6,22675166666667;1,20084833333333;37,502534172568;1
10101P142L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE CLAIRVOYANT;AGOENYIVE=TOTSIKLEVEGBLE;6,21078;1,19935;0;1
10101P143L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE GOLF;AGOENYIVE=DEMAKPOE;6,24415666666667;1,20534666666667;5,521699144704;1
10101P144L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE GUIDE;DIKAME;6,21950333333333;1,24653833333333;-9,80432670767466;1
10101P145L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE LEVANT;AGOENYIVE=DEMAKPOE;6,210635;1,20619833333333;10,8210602441947;1
10101P146L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE NOUVEAU MONDE;AMOUTIVE=KELEGOUGAN;6,20735;1,2354;0;1
10101P183L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE PARADIS TERRESTRE;TOGBLEKOPE;6,26982;1,21545;-6,2329909488;1
10101P148L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE PELICAN;AGOENYIVE=KLEVE;6,21886166666667;1,20785333333333;19,275910039808;1
10101P150L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE PHENIX;AGOENYIVE=TOTSINYIVEME;6,22023166666667;1,20090166666667;15,563380521048;1
10101P149L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE PILIER G/B;AKOIN;6,27319333333333;1,16323;8,85606966944001;1
10101P151L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE PROGRES G/B;AGOENYIVE=GNAMASSIGAN+ZOGBEGAN;6,252876;1,178615;49.15271;1
10101P263L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE RELAIS;AGOENYIVE=TOTSINYIVEME;6,23296333333333;1,22031333333333;8,80004818626133;1
10101P153L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE REVEIL DES ELUS;AGOENYIVE=GNAMASSIGAN+ZOGBEGAN;6,26306166666667;1,17781333333333;-9,17060354858667;1
10101P133L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE REVEIL PLUS;AKOIN;6,248205;1,21132666666667;6,248205;1
10101P154L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE SALUT;AGOENYIVE=HOUMBI;6,2206;1,21272;0;1
10101P155L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE SAPIN;AGOENYIVE=KLEVE;6,231899;1,204149;49.15271;1
10101P156L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE SCORE;TOGBLEKOPE;6,26525666666667;1,21824;-10,84756504832;1
10101P157L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE SEQUOIA;AGOENYIVE=KELEGOUGANDIGBLE;6,252395;1,21358333333333;-13,3934499793333;1
10101P158L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE SOURIRE PLUS;AGOENYIVE=ATSANVE;6,23227333333333;1,20839666666667;6,45908365553068;1
10101P160L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE TRIOMPHATEUR;AGOENYIVE=NYIVEME+APELEBUIME;6,2181;1,19935;0;1
10101P161L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LE VETO;TOGBLEKOPE;6,272687;1,194684;20.07312;1
10101P226L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LES CONCURRENTS;AGOENYIVE=AHONGAKOPEASSIYEYE;1,20788;6,21885;19,17591889536;1
10101P259L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LES DISCIPLES DU MAITRE;AMOUTIVE=KELEGOUGAN;6,273875;1,19905166666667;-7,62619214566666;1
10101P162L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LES ELITES DE DEMAIN;AHONKPOE;6,266046;1,158076;60.207886;1
10101P163L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LES LAUREATS;AGOENYIVE=SOGBOSSITO;6,265261;1,165292;52.036743;1
10101P252L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LES MESSAGERS;AGOENYIVE=NYIVEME+APELEBUIME;6,27235333333333;1,173465;-9,84223109936;1
10101P170L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LES PERSEVERANTS;AGOENYIVE=LOGOPEKPATEFI;6,251629;1,226227;16.708496;1
10101P164L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LES RETROUVAILLES;AGOENYIVE=KELEGOUGANDIGBLE;6,27653333333333;1,14974166666667;26,360668432;1
10101P159L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL L'ETERNEL;AGOENYIVE=DEMAKPOE;6,2355;1,19647;0;1
10101P240L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LETOU;TOGBLEKOPE;6,25076666666667;1,22910166666667;-5,69400437253333;1
10101P108L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LIBERTE I;AGBALEPEDOGAN;6,19986;1,20280333333333;2,74598274929066;1
10101P243L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LIDAO;AGOENYIVE=AHONGAKOPEASSIYEYE;6,23296333333333;1,22031333333333;8,80004818626133;1
10101P109L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LOMETO;ALINKA;6,280919;1,193484;23.437622;1
10101P147L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL L'ORIENT;AGOENYIVE=ADJOUGBA;6,23208833333333;1,21416333333333;10,2757179972213;1
10101P110L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LOUIS LE GRAND;AGBALEPEDOGAN;6,199825;1,199825;7,5372448058;1
10101P269L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL LUMIERE DIVINE;AGOENYIVE=ADJOUGBA;6,27653333333333;1,14974166666667;26,360668432;1
10101P168L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL MAISON DU SAVOIR;AGOENYIVE=TOTSINYIVEME;6,21275333333333;1,19700833333333;16,3068015536533;1
10101P167L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL MALAYIKA;AKOIN;6,26675;1,17299166666667;1,33946586333333;1
10101P169L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL MELA;AGBALEPEDOGAN;6,19773;1,20225;0;1
10101P215L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL MELESSIFA;AGOENYIVE=ADJOUGBA;6,218445;1,20185666666667;22,0554603079093;1
10101P171L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL MENELIK II;AGOENYIVE=DEMAKPOE;6,23562;1,19862;0;1
10101P172L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL MERVEILLE 7;TOGBLEKOPE;6,25655166666667;1,22819666666667;-8,37407673789333;1
10101P165L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL MME DE SEVIGNE;AGOENYIVE=ATSANVE;6,25710166666667;1,16881166666667;17,3068181854267;1
10101P173L;DRE GOLFE LOME;IEPP AGOENYIVE EST;EPL MON DEVOIR;AGOENYIVE=ATSANVE;6,258024;1,207395;25.600586;1
